price_bin_low,price_bin_high,bin_mid,volume_sum,csi,pct_of_total_volume
33.0738,33.1452,33.1095,45128616.4924,0.0709,0.0587
33.1452,33.2167,33.181,24511213.3131,0.0385,0.0319
33.2167,33.2881,33.2524,106938209.2099,0.1679,0.139
33.2881,33.3595,33.3238,78460489.0684,0.1232,0.102
33.3595,33.4309,33.3952,82522062.5892,0.1296,0.1073
33.4309,33.5024,33.4666,13233585.5445,0.0208,0.0172
33.5024,33.5738,33.5381,85115103.7972,0.1336,0.1107
33.5738,33.6452,33.6095,66625361.5082,0.1046,0.0866
33.6452,33.7166,33.6809,98188415.9927,0.1542,0.1277
33.7166,33.788,33.7523,34170114.7533,0.0536,0.0444
33.788,33.8595,33.8237,24627768.0804,0.0387,0.032
33.8595,33.9309,33.8952,19108283.7987,0.03,0.0248
33.9309,34.0023,33.9666,155160233.2784,0.2436,0.2017
34.0023,34.0737,34.038,48235200.1523,0.0757,0.0627
34.0737,34.1451,34.1094,42970370.6522,0.0675,0.0559
34.1451,34.2166,34.1808,24365359.8701,0.0383,0.0317
34.2166,34.288,34.2523,64800160.3421,0.1017,0.0842
34.288,34.3594,34.3237,18245927.1863,0.0286,0.0237
34.3594,34.4308,34.3951,9147452.2888,0.0144,0.0119
34.4308,34.5022,34.4665,8707520.5749,0.0137,0.0113
34.5022,34.5737,34.538,54067649.5867,0.0849,0.0703
34.5737,34.6451,34.6094,39759911.6239,0.0624,0.0517
34.6451,34.7165,34.6808,85603159.0636,0.1344,0.1113
34.7165,34.7879,34.7522,54991173.1375,0.0863,0.0715
34.7879,34.8593,34.8236,24492503.8511,0.0385,0.0318
34.8593,34.9308,34.8951,61606334.2855,0.0967,0.0801
34.9308,35.0022,34.9665,62681813.5544,0.0984,0.0815
35.0022,35.0736,35.0379,34210121.0671,0.0537,0.0445
35.0736,35.145,35.1093,60997950.8115,0.0958,0.0793
35.145,35.2164,35.1807,35863051.3574,0.0563,0.0466
35.2164,35.2879,35.2522,34937855.5887,0.0549,0.0454
35.2879,35.3593,35.3236,49851461.2302,0.0783,0.0648
35.3593,35.4307,35.395,25221773.8503,0.0396,0.0328
35.4307,35.5021,35.4664,52097211.1389,0.0818,0.0677
35.5021,35.5736,35.5378,82451238.8841,0.1294,0.1072
35.5736,35.645,35.6093,23511026.2357,0.0369,0.0306
35.645,35.7164,35.6807,63247794.6394,0.0993,0.0822
35.7164,35.7878,35.7521,32599278.1521,0.0512,0.0424
35.7878,35.8592,35.8235,31291497.9313,0.0491,0.0407
35.8592,35.9307,35.8949,81878487.3153,0.1285,0.1064
35.9307,36.0021,35.9664,60664775.8583,0.0952,0.0789
36.0021,36.0735,36.0378,80229263.926,0.126,0.1043
36.0735,36.1449,36.1092,14132409.9025,0.0222,0.0184
36.1449,36.2163,36.1806,41192329.9377,0.0647,0.0536
36.2163,36.2878,36.2521,32515620.2456,0.051,0.0423
36.2878,36.3592,36.3235,37169688.3609,0.0584,0.0483
36.3592,36.4306,36.3949,116542421.6054,0.183,0.1515
36.4306,36.502,36.4663,58929418.9409,0.0925,0.0766
36.502,36.5734,36.5377,9138317.2348,0.0143,0.0119
36.5734,36.6449,36.6092,22356832.7961,0.0351,0.0291
36.6449,36.7163,36.6806,55304972.9009,0.0868,0.0719
36.7163,36.7877,36.752,42251987.3398,0.0663,0.0549
36.7877,36.8591,36.8234,44051626.9067,0.0692,0.0573
36.8591,36.9306,36.8948,53938171.6478,0.0847,0.0701
36.9306,37.002,36.9663,68375235.6576,0.1073,0.0889
37.002,37.0734,37.0377,19110136.9134,0.03,0.0248
37.0734,37.1448,37.1091,3202756.3136,0.005,0.0042
37.1448,37.2162,37.1805,91564331.8762,0.1438,0.119
37.2162,37.2877,37.2519,32617467.9048,0.0512,0.0424
37.2877,37.3591,37.3234,28541805.4849,0.0448,0.0371
37.3591,37.4305,37.3948,15595667.5964,0.0245,0.0203
37.4305,37.5019,37.4662,28785053.004,0.0452,0.0374
37.5019,37.5733,37.5376,37747249.7858,0.0593,0.0491
37.5733,37.6448,37.609,25756759.2075,0.0404,0.0335
37.6448,37.7162,37.6805,65297792.003,0.1025,0.0849
37.7162,37.7876,37.7519,50427259.0461,0.0792,0.0656
37.7876,37.859,37.8233,22842873.6323,0.0359,0.0297
37.859,37.9304,37.8947,32257513.2342,0.0506,0.0419
37.9304,38.0019,37.9662,75142937.8239,0.118,0.0977
38.0019,38.0733,38.0376,24340963.3734,0.0382,0.0316
38.0733,38.1447,38.109,37712021.145,0.0592,0.049
38.1447,38.2161,38.1804,27350243.6811,0.0429,0.0356
38.2161,38.2875,38.2518,21010263.1516,0.033,0.0273
38.2875,38.359,38.3233,23011160.6788,0.0361,0.0299
38.359,38.4304,38.3947,39202478.5939,0.0615,0.051
38.4304,38.5018,38.4661,20055192.6499,0.0315,0.0261
38.5018,38.5732,38.5375,8732572.8155,0.0137,0.0114
38.5732,38.6446,38.6089,16641369.1299,0.0261,0.0216
38.6446,38.7161,38.6804,22735973.2842,0.0357,0.0296
38.7161,38.7875,38.7518,41043821.8836,0.0644,0.0534
38.7875,38.8589,38.8232,7727643.4468,0.0121,0.01
38.8589,38.9303,38.8946,37472492.3987,0.0588,0.0487
38.9303,39.0018,38.966,41788046.2449,0.0656,0.0543
39.0018,39.0732,39.0375,48426538.1113,0.076,0.063
39.0732,39.1446,39.1089,50753550.1879,0.0797,0.066
39.1446,39.216,39.1803,32090900.5531,0.0504,0.0417
39.216,39.2874,39.2517,30717444.1237,0.0482,0.0399
39.2874,39.3589,39.3231,66108031.7624,0.1038,0.0859
39.3589,39.4303,39.3946,30807222.5514,0.0484,0.0401
39.4303,39.5017,39.466,54551489.1116,0.0856,0.0709
39.5017,39.5731,39.5374,43593377.1121,0.0684,0.0567
39.5731,39.6445,39.6088,18388874.1896,0.0289,0.0239
39.6445,39.716,39.6803,85492014.6079,0.1342,0.1111
39.716,39.7874,39.7517,49359331.665,0.0775,0.0642
39.7874,39.8588,39.8231,69096300.3983,0.1085,0.0898
39.8588,39.9302,39.8945,33455564.4107,0.0525,0.0435
39.9302,40.0016,39.9659,68432748.2653,0.1074,0.089
40.0016,40.0731,40.0374,84677565.2222,0.1329,0.1101
40.0731,40.1445,40.1088,50313889.9948,0.079,0.0654
40.1445,40.2159,40.1802,104658021.264,0.1643,0.1361
40.2159,40.2873,40.2516,59279686.6237,0.0931,0.0771
40.2873,40.3588,40.323,56792939.0424,0.0892,0.0738
40.3588,40.4302,40.3945,29412666.7785,0.0462,0.0382
40.4302,40.5016,40.4659,10976748.6947,0.0172,0.0143
40.5016,40.573,40.5373,68172795.7986,0.107,0.0886
40.573,40.6444,40.6087,82896140.4747,0.1301,0.1078
40.6444,40.7159,40.6801,19236184.1856,0.0302,0.025
40.7159,40.7873,40.7516,29310254.9879,0.046,0.0381
40.7873,40.8587,40.823,42655987.2985,0.067,0.0555
40.8587,40.9301,40.8944,73591956.5159,0.1155,0.0957
40.9301,41.0015,40.9658,23515337.6789,0.0369,0.0306
41.0015,41.073,41.0372,29650910.9654,0.0466,0.0385
41.073,41.1444,41.1087,28571414.6345,0.0449,0.0371
41.1444,41.2158,41.1801,29558444.9324,0.0464,0.0384
41.2158,41.2872,41.2515,14545244.0424,0.0228,0.0189
41.2872,41.3586,41.3229,39787223.5007,0.0625,0.0517
41.3586,41.4301,41.3944,0.0,0.0,0.0
41.4301,41.5015,41.4658,76527753.523,0.1201,0.0995
41.5015,41.5729,41.5372,58744829.6231,0.0922,0.0764
41.5729,41.6443,41.6086,22583978.5028,0.0355,0.0294
41.6443,41.7157,41.68,52189591.1792,0.0819,0.0679
41.7157,41.7872,41.7515,54057485.9685,0.0849,0.0703
41.7872,41.8586,41.8229,0.0,0.0,0.0
41.8586,41.93,41.8943,25010613.2554,0.0393,0.0325
41.93,42.0014,41.9657,128914792.2087,0.2024,0.1676
42.0014,42.0728,42.0371,48146647.7187,0.0756,0.0626
42.0728,42.1443,42.1086,42699345.0281,0.067,0.0555
42.1443,42.2157,42.18,32091377.6569,0.0504,0.0417
42.2157,42.2871,42.2514,58321792.1763,0.0916,0.0758
42.2871,42.3585,42.3228,46348316.5463,0.0728,0.0603
42.3585,42.43,42.3942,29857503.7387,0.0469,0.0388
42.43,42.5014,42.4657,57255802.8712,0.0899,0.0744
42.5014,42.5728,42.5371,32875242.1209,0.0516,0.0427
42.5728,42.6442,42.6085,9436688.8434,0.0148,0.0123
42.6442,42.7156,42.6799,14583783.7648,0.0229,0.019
42.7156,42.7871,42.7513,45661591.0315,0.0717,0.0594
42.7871,42.8585,42.8228,33839029.743,0.0531,0.044
42.8585,42.9299,42.8942,47087842.8077,0.0739,0.0612
42.9299,43.0013,42.9656,47129114.4274,0.074,0.0613
43.0013,43.0727,43.037,28266799.4818,0.0444,0.0367
43.0727,43.1442,43.1085,53459416.6366,0.0839,0.0695
43.1442,43.2156,43.1799,29296538.3187,0.046,0.0381
43.2156,43.287,43.2513,27332693.7323,0.0429,0.0355
43.287,43.3584,43.3227,75001519.8701,0.1178,0.0975
43.3584,43.4298,43.3941,28828267.309,0.0453,0.0375
43.4298,43.5013,43.4656,23691814.7604,0.0372,0.0308
43.5013,43.5727,43.537,18248589.0596,0.0287,0.0237
43.5727,43.6441,43.6084,5948953.0358,0.0093,0.0077
43.6441,43.7155,43.6798,38748237.2974,0.0608,0.0504
43.7155,43.787,43.7512,8486025.6125,0.0133,0.011
43.787,43.8584,43.8227,19882876.5181,0.0312,0.0258
43.8584,43.9298,43.8941,11555568.7609,0.0181,0.015
43.9298,44.0012,43.9655,27230093.4135,0.0428,0.0354
44.0012,44.0726,44.0369,13691079.8399,0.0215,0.0178
44.0726,44.1441,44.1083,0.0,0.0,0.0
44.1441,44.2155,44.1798,0.0,0.0,0.0
44.2155,44.2869,44.2512,13155970.4599,0.0207,0.0171
44.2869,44.3583,44.3226,52283248.2967,0.0821,0.068
44.3583,44.4297,44.394,44481906.4763,0.0698,0.0578
44.4297,44.5012,44.4654,12256818.1322,0.0192,0.0159
44.5012,44.5726,44.5369,0.0,0.0,0.0
44.5726,44.644,44.6083,17162830.8796,0.0269,0.0223
