price_bin_low,price_bin_high,bin_mid,volume_sum,csi,pct_of_total_volume
57284.7128,57489.8665,57387.2896,15851711664.7912,0.2385,0.3012
57489.8665,57695.0201,57592.4433,16404610699.8781,0.2469,0.3117
57695.0201,57900.1737,57797.5969,14860437627.258,0.2236,0.2824
57900.1737,58105.3274,58002.7506,14611094090.6568,0.2199,0.2776
58105.3274,58310.481,58207.9042,11226015360.7777,0.1689,0.2133
58310.481,58515.6346,58413.0578,9904587780.5826,0.149,0.1882
58515.6346,58720.7883,58618.2114,11899257743.9869,0.1791,0.2261
58720.7883,58925.9419,58823.3651,14014794664.6804,0.2109,0.2663
58925.9419,59131.0955,59028.5187,13047432403.9822,0.1963,0.2479
59131.0955,59336.2492,59233.6723,11265374619.9925,0.1695,0.2141
59336.2492,59541.4028,59438.826,11838054977.0688,0.1781,0.2249
59541.4028,59746.5564,59643.9796,8689521557.9656,0.1308,0.1651
59746.5564,59951.7101,59849.1332,6663932487.2383,0.1003,0.1266
59951.7101,60156.8637,60054.2869,7151036604.4903,0.1076,0.1359
60156.8637,60362.0173,60259.4405,11194063968.6095,0.1684,0.2127
60362.0173,60567.171,60464.5942,11254382686.0558,0.1694,0.2139
60567.171,60772.3246,60669.7478,12615611415.6994,0.1898,0.2397
60772.3246,60977.4782,60874.9014,14726362765.8975,0.2216,0.2798
60977.4782,61182.6319,61080.055,15437935806.4419,0.2323,0.2934
61182.6319,61387.7855,61285.2087,14590252841.9284,0.2196,0.2772
61387.7855,61592.9391,61490.3623,12746631990.6272,0.1918,0.2422
61592.9391,61798.0928,61695.5159,11234978424.5278,0.1691,0.2135
61798.0928,62003.2464,61900.6696,13474075896.4479,0.2028,0.256
62003.2464,62208.4,62105.8232,9593476398.4926,0.1444,0.1823
62208.4,62413.5537,62310.9768,8058681291.7764,0.1213,0.1531
62413.5537,62618.7073,62516.1305,10783958397.3182,0.1623,0.2049
62618.7073,62823.8609,62721.2841,13897407625.9199,0.2091,0.2641
62823.8609,63029.0146,62926.4378,15200934965.3728,0.2287,0.2888
